feat_mode	scenario	model	variant	accuracy	precision	recall	f1	auc
orig_stats6	Original	DT	grid_best_fold1	0.66	0.5116279069767442	0.6285714285714286	0.5641025641025641	0.6367032967032966
orig_stats6	Original	DT	grid_best_fold2	0.61	0.3888888888888889	0.2	0.2641509433962264	0.6415384615384615
orig_stats6	Original	DT	grid_best_fold3	0.68	0.6	0.3333333333333333	0.42857142857142855	0.7456597222222222
orig_stats6	Original	DT	grid_best_fold4	0.66	0.6	0.16666666666666666	0.2608695652173913	0.7198350694444444
orig_stats6	Original	DT	grid_best_fold5	0.63	0.48484848484848486	0.4444444444444444	0.463768115942029	0.5894097222222222
orig_stats6	Original	DT	grid_best_fold6	0.72	0.6333333333333333	0.5277777777777778	0.5757575757575758	0.6779513888888888
orig_stats6	Original	DT	grid_best_fold7	0.58	0.42105263157894735	0.4444444444444444	0.43243243243243246	0.6655815972222222
orig_stats6	Original	DT	grid_best_fold8	0.68	0.6666666666666666	0.2222222222222222	0.3333333333333333	0.6940104166666666
orig_stats6	Original	DT	grid_best_fold9	0.71	0.5813953488372093	0.6944444444444444	0.6329113924050633	0.7202690972222222
orig_stats6	Original	DT	grid_best_fold10	0.63	0.4666666666666667	0.19444444444444445	0.27450980392156865	0.6809895833333334
orig_stats6	Original	RF	grid_best_fold1	0.57	0.39473684210526316	0.42857142857142855	0.410958904109589	0.618021978021978
orig_stats6	Original	RF	grid_best_fold2	0.68	0.5555555555555556	0.42857142857142855	0.4838709677419355	0.6676923076923077
orig_stats6	Original	RF	grid_best_fold3	0.72	0.6333333333333333	0.5277777777777778	0.5757575757575758	0.8023003472222223
orig_stats6	Original	RF	grid_best_fold4	0.64	0.5	0.3611111111111111	0.41935483870967744	0.7287326388888888
orig_stats6	Original	RF	grid_best_fold5	0.64	0.5	0.4444444444444444	0.47058823529411764	0.7243923611111112
orig_stats6	Original	RF	grid_best_fold6	0.66	0.5416666666666666	0.3611111111111111	0.43333333333333335	0.7510850694444444
orig_stats6	Original	RF	grid_best_fold7	0.61	0.45454545454545453	0.4166666666666667	0.43478260869565216	0.6714409722222222
orig_stats6	Original	RF	grid_best_fold8	0.69	0.5581395348837209	0.6666666666666666	0.6075949367088608	0.7398003472222222
orig_stats6	Original	RF	grid_best_fold9	0.69	0.5675675675675675	0.5833333333333334	0.5753424657534246	0.7578125
orig_stats6	Original	RF	grid_best_fold10	0.64	0.5	0.6111111111111112	0.55	0.70703125
orig_stats6	Original	KNN	grid_best_fold1	0.64	0.4864864864864865	0.5142857142857142	0.5	0.6571428571428571
orig_stats6	Original	KNN	grid_best_fold2	0.58	0.40540540540540543	0.42857142857142855	0.4166666666666667	0.5589010989010988
orig_stats6	Original	KNN	grid_best_fold3	0.69	0.5714285714285714	0.5555555555555556	0.5633802816901409	0.7306857638888888
orig_stats6	Original	KNN	grid_best_fold4	0.62	0.4583333333333333	0.3055555555555556	0.36666666666666664	0.6304253472222222
orig_stats6	Original	KNN	grid_best_fold5	0.68	0.5555555555555556	0.5555555555555556	0.5555555555555556	0.6944444444444444
orig_stats6	Original	KNN	grid_best_fold6	0.69	0.5925925925925926	0.4444444444444444	0.5079365079365079	0.7476128472222222
orig_stats6	Original	KNN	grid_best_fold7	0.68	0.5476190476190477	0.6388888888888888	0.5897435897435898	0.6877170138888888
orig_stats6	Original	KNN	grid_best_fold8	0.68	0.5476190476190477	0.6388888888888888	0.5897435897435898	0.7087673611111112
orig_stats6	Original	KNN	grid_best_fold9	0.69	0.5641025641025641	0.6111111111111112	0.5866666666666667	0.6929253472222223
orig_stats6	Original	KNN	grid_best_fold10	0.66	0.5238095238095238	0.6111111111111112	0.5641025641025641	0.6493055555555556
orig_stats6	Original	LR	grid_best_fold1	0.65	0.5	0.45714285714285713	0.47761194029850745	0.7164835164835164
orig_stats6	Original	LR	grid_best_fold2	0.64	0.48484848484848486	0.45714285714285713	0.47058823529411764	0.7134065934065934
orig_stats6	Original	LR	grid_best_fold3	0.66	0.53125	0.4722222222222222	0.5	0.7291666666666666
orig_stats6	Original	LR	grid_best_fold4	0.7	0.6153846153846154	0.4444444444444444	0.5161290322580645	0.765625
orig_stats6	Original	LR	grid_best_fold5	0.59	0.4	0.2777777777777778	0.32786885245901637	0.7087673611111112
orig_stats6	Original	LR	grid_best_fold6	0.63	0.48	0.3333333333333333	0.39344262295081966	0.7595486111111112
orig_stats6	Original	LR	grid_best_fold7	0.54	0.3684210526315789	0.3888888888888889	0.3783783783783784	0.6245659722222222
orig_stats6	Original	LR	grid_best_fold8	0.64	0.5	0.6111111111111112	0.55	0.6957465277777777
orig_stats6	Original	LR	grid_best_fold9	0.73	0.6363636363636364	0.5833333333333334	0.6086956521739131	0.7417534722222223
orig_stats6	Original	LR	grid_best_fold10	0.65	0.5161290322580645	0.4444444444444444	0.47761194029850745	0.7235243055555556
orig_stats6	Original	SVC	grid_best_fold1	0.68	0.5789473684210527	0.3142857142857143	0.4074074074074074	0.707032967032967
orig_stats6	Original	SVC	grid_best_fold2	0.68	0.56	0.4	0.4666666666666667	0.7048351648351648
orig_stats6	Original	SVC	grid_best_fold3	0.63	0.48	0.3333333333333333	0.39344262295081966	0.7172309027777777
orig_stats6	Original	SVC	grid_best_fold4	0.68	0.5909090909090909	0.3611111111111111	0.4482758620689655	0.7565104166666667
orig_stats6	Original	SVC	grid_best_fold5	0.6	0.4166666666666667	0.2777777777777778	0.3333333333333333	0.7057291666666666
orig_stats6	Original	SVC	grid_best_fold6	0.61	0.42857142857142855	0.25	0.3157894736842105	0.701171875
orig_stats6	Original	SVC	grid_best_fold7	0.53	0.3225806451612903	0.2777777777777778	0.29850746268656714	0.6471354166666666
orig_stats6	Original	SVC	grid_best_fold8	0.73	0.6666666666666666	0.5	0.5714285714285714	0.7591145833333333
orig_stats6	Original	SVC	grid_best_fold9	0.7	0.7142857142857143	0.2777777777777778	0.4	0.7278645833333333
orig_stats6	Original	SVC	grid_best_fold10	0.65	0.5238095238095238	0.3055555555555556	0.38596491228070173	0.7378472222222222
orig_stats6	Original	AdaBoost	grid_best_fold1	0.6	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.6397802197802198
orig_stats6	Original	AdaBoost	grid_best_fold2	0.56	0.38461538461538464	0.42857142857142855	0.40540540540540543	0.6448351648351648
orig_stats6	Original	AdaBoost	grid_best_fold3	0.66	0.53125	0.4722222222222222	0.5	0.7645399305555556
orig_stats6	Original	AdaBoost	grid_best_fold4	0.61	0.44	0.3055555555555556	0.36065573770491804	0.7371961805555556
orig_stats6	Original	AdaBoost	grid_best_fold5	0.58	0.40625	0.3611111111111111	0.38235294117647056	0.6733940972222222
orig_stats6	Original	AdaBoost	grid_best_fold6	0.65	0.5161290322580645	0.4444444444444444	0.47761194029850745	0.7664930555555556
orig_stats6	Original	AdaBoost	grid_best_fold7	0.57	0.3939393939393939	0.3611111111111111	0.37681159420289856	0.6553819444444444
orig_stats6	Original	AdaBoost	grid_best_fold8	0.74	0.6388888888888888	0.6388888888888888	0.6388888888888888	0.7452256944444444
orig_stats6	Original	AdaBoost	grid_best_fold9	0.66	0.5277777777777778	0.5277777777777778	0.5277777777777778	0.7840711805555556
orig_stats6	Original	AdaBoost	grid_best_fold10	0.6	0.4473684210526316	0.4722222222222222	0.4594594594594595	0.6558159722222222
orig_stats6	Original	GradientBoosting	grid_best_fold1	0.58	0.4	0.4	0.4	0.6413186813186813
orig_stats6	Original	GradientBoosting	grid_best_fold2	0.63	0.4666666666666667	0.4	0.4307692307692308	0.6347252747252747
orig_stats6	Original	GradientBoosting	grid_best_fold3	0.72	0.6111111111111112	0.6111111111111112	0.6111111111111112	0.7918836805555556
orig_stats6	Original	GradientBoosting	grid_best_fold4	0.68	0.6	0.3333333333333333	0.42857142857142855	0.7391493055555556
orig_stats6	Original	GradientBoosting	grid_best_fold5	0.62	0.4642857142857143	0.3611111111111111	0.40625	0.7178819444444444
orig_stats6	Original	GradientBoosting	grid_best_fold6	0.62	0.46875	0.4166666666666667	0.4411764705882353	0.7339409722222222
orig_stats6	Original	GradientBoosting	grid_best_fold7	0.67	0.5428571428571428	0.5277777777777778	0.5352112676056338	0.6831597222222222
orig_stats6	Original	GradientBoosting	grid_best_fold8	0.69	0.5675675675675675	0.5833333333333334	0.5753424657534246	0.7309027777777778
orig_stats6	Original	GradientBoosting	grid_best_fold9	0.68	0.5666666666666667	0.4722222222222222	0.5151515151515151	0.7508680555555556
orig_stats6	Original	GradientBoosting	grid_best_fold10	0.63	0.48717948717948717	0.5277777777777778	0.5066666666666667	0.7157118055555556
orig_stats6	Original	ExtraTrees	grid_best_fold1	0.61	0.45	0.5142857142857142	0.48	0.6437362637362638
orig_stats6	Original	ExtraTrees	grid_best_fold2	0.6	0.4358974358974359	0.4857142857142857	0.4594594594594595	0.6751648351648352
orig_stats6	Original	ExtraTrees	grid_best_fold3	0.74	0.65625	0.5833333333333334	0.6176470588235294	0.8185763888888888
orig_stats6	Original	ExtraTrees	grid_best_fold4	0.64	0.5	0.3333333333333333	0.4	0.7250434027777777
