feat_mode	scenario	model	variant	accuracy	precision	recall	f1	auc
orig_stats6	Original	DT	grid_best_fold1	0.61	0.4375	0.4	0.417910447761194	0.6602197802197802
orig_stats6	Original	DT	grid_best_fold2	0.59	0.42105263157894735	0.45714285714285713	0.4383561643835616	0.5593406593406592
orig_stats6	Original	DT	grid_best_fold3	0.69	0.5581395348837209	0.6666666666666666	0.6075949367088608	0.783203125
orig_stats6	Original	DT	grid_best_fold4	0.58	0.4423076923076923	0.6388888888888888	0.5227272727272727	0.6616753472222222
orig_stats6	Original	DT	grid_best_fold5	0.62	0.475	0.5277777777777778	0.5	0.5998263888888888
orig_stats6	Original	DT	grid_best_fold6	0.67	0.5555555555555556	0.4166666666666667	0.47619047619047616	0.748046875
orig_stats6	Original	DT	grid_best_fold7	0.69	0.5581395348837209	0.6666666666666666	0.6075949367088608	0.6848958333333334
orig_stats6	Original	DT	grid_best_fold8	0.68	0.5666666666666667	0.4722222222222222	0.5151515151515151	0.7146267361111112
orig_stats6	Original	DT	grid_best_fold9	0.61	0.45161290322580644	0.3888888888888889	0.417910447761194	0.5616319444444444
orig_stats6	Original	DT	grid_best_fold10	0.63	0.48	0.3333333333333333	0.39344262295081966	0.6825086805555556
orig_stats6	Original	RF	grid_best_fold1	0.56	0.3953488372093023	0.4857142857142857	0.4358974358974359	0.6248351648351649
orig_stats6	Original	RF	grid_best_fold2	0.65	0.5	0.42857142857142855	0.46153846153846156	0.672967032967033
orig_stats6	Original	RF	grid_best_fold3	0.73	0.6363636363636364	0.5833333333333334	0.6086956521739131	0.7953559027777778
orig_stats6	Original	RF	grid_best_fold4	0.65	0.52	0.3611111111111111	0.4262295081967213	0.7256944444444444
orig_stats6	Original	RF	grid_best_fold5	0.68	0.5555555555555556	0.5555555555555556	0.5555555555555556	0.7196180555555556
orig_stats6	Original	RF	grid_best_fold6	0.62	0.4583333333333333	0.3055555555555556	0.36666666666666664	0.7456597222222223
orig_stats6	Original	RF	grid_best_fold7	0.6	0.43333333333333335	0.3611111111111111	0.3939393939393939	0.6844618055555556
orig_stats6	Original	RF	grid_best_fold8	0.67	0.5348837209302325	0.6388888888888888	0.5822784810126582	0.7549913194444444
orig_stats6	Original	RF	grid_best_fold9	0.66	0.525	0.5833333333333334	0.5526315789473685	0.7389322916666666
orig_stats6	Original	RF	grid_best_fold10	0.62	0.4772727272727273	0.5833333333333334	0.525	0.7098524305555556
orig_stats6	Original	KNN	grid_best_fold1	0.67	0.5277777777777778	0.5428571428571428	0.5352112676056338	0.7125274725274725
orig_stats6	Original	KNN	grid_best_fold2	0.62	0.45714285714285713	0.45714285714285713	0.45714285714285713	0.6186813186813187
orig_stats6	Original	KNN	grid_best_fold3	0.73	0.6451612903225806	0.5555555555555556	0.5970149253731343	0.806857638888889
orig_stats6	Original	KNN	grid_best_fold4	0.59	0.4	0.2777777777777778	0.32786885245901637	0.6773003472222223
orig_stats6	Original	KNN	grid_best_fold5	0.66	0.5384615384615384	0.3888888888888889	0.45161290322580644	0.7092013888888888
orig_stats6	Original	KNN	grid_best_fold6	0.75	0.7037037037037037	0.5277777777777778	0.6031746031746031	0.8046875
orig_stats6	Original	KNN	grid_best_fold7	0.64	0.5	0.5	0.5	0.7018229166666666
orig_stats6	Original	KNN	grid_best_fold8	0.68	0.5454545454545454	0.6666666666666666	0.6	0.7673611111111112
