feat_mode	scenario	model	variant	accuracy	precision	recall	f1	auc
orig	Original	KNN	grid_best_fold7	0.51	0.3142857142857143	0.3055555555555556	0.30985915492957744	0.58984375
orig	Original	KNN	grid_best_fold8	0.71	0.5813953488372093	0.6944444444444444	0.6329113924050633	0.7649739583333333
orig	Original	KNN	grid_best_fold9	0.74	0.6190476190476191	0.7222222222222222	0.6666666666666666	0.7361111111111112
orig	Original	KNN	grid_best_fold10	0.64	0.5	0.6111111111111112	0.55	0.6605902777777778
orig	Original	LR	grid_best_fold1	0.69	0.5555555555555556	0.5714285714285714	0.5633802816901409	0.7230769230769231
orig	Original	LR	grid_best_fold2	0.62	0.4594594594594595	0.4857142857142857	0.4722222222222222	0.6694505494505494
orig	Original	LR	grid_best_fold3	0.66	0.5263157894736842	0.5555555555555556	0.5405405405405406	0.7078993055555556
orig	Original	LR	grid_best_fold4	0.67	0.5428571428571428	0.5277777777777778	0.5352112676056338	0.7473958333333333
orig	Original	LR	grid_best_fold5	0.63	0.4782608695652174	0.3055555555555556	0.3728813559322034	0.7274305555555556
orig	Original	LR	grid_best_fold6	0.63	0.48148148148148145	0.3611111111111111	0.4126984126984127	0.7747395833333333
orig	Original	LR	grid_best_fold7	0.6	0.4375	0.3888888888888889	0.4117647058823529	0.6801215277777777
orig	Original	LR	grid_best_fold8	0.61	0.4594594594594595	0.4722222222222222	0.4657534246575342	0.6831597222222222
orig	Original	LR	grid_best_fold9	0.65	0.5161290322580645	0.4444444444444444	0.47761194029850745	0.7300347222222222
orig	Original	LR	grid_best_fold10	0.64	0.5	0.5555555555555556	0.5263157894736842	0.7152777777777777
orig	Original	SVC	grid_best_fold1	0.62	0.4594594594594595	0.4857142857142857	0.4722222222222222	0.6892307692307693
orig	Original	SVC	grid_best_fold2	0.67	0.5714285714285714	0.22857142857142856	0.32653061224489793	0.7129670329670329
orig	Original	SVC	grid_best_fold3	0.62	0.4642857142857143	0.3611111111111111	0.40625	0.7109374999999999
orig	Original	SVC	grid_best_fold4	0.65	0.5555555555555556	0.1388888888888889	0.2222222222222222	0.7139756944444444
orig	Original	SVC	grid_best_fold5	0.63	0.4888888888888889	0.6111111111111112	0.5432098765432098	0.7044270833333333
orig	Original	SVC	grid_best_fold6	0.6	0.16666666666666666	0.027777777777777776	0.047619047619047616	0.6801215277777778
orig	Original	SVC	grid_best_fold7	0.63	0.4883720930232558	0.5833333333333334	0.5316455696202531	0.6675347222222222
orig	Original	SVC	grid_best_fold8	0.62	0.47368421052631576	0.5	0.4864864864864865	0.7083333333333334
orig	Original	SVC	grid_best_fold9	0.66	0.625	0.1388888888888889	0.22727272727272727	0.7261284722222222
orig	Original	SVC	grid_best_fold10	0.65	0.5714285714285714	0.1111111111111111	0.18604651162790697	0.7426215277777778
orig	Original	AdaBoost	grid_best_fold1	0.63	0.4722222222222222	0.4857142857142857	0.4788732394366197	0.6626373626373627
orig	Original	AdaBoost	grid_best_fold2	0.63	0.4722222222222222	0.4857142857142857	0.4788732394366197	0.6567032967032967
orig	Original	AdaBoost	grid_best_fold3	0.66	0.5384615384615384	0.3888888888888889	0.45161290322580644	0.7771267361111112
orig	Original	AdaBoost	grid_best_fold4	0.69	0.5925925925925926	0.4444444444444444	0.5079365079365079	0.767578125
orig	Original	AdaBoost	grid_best_fold5	0.58	0.38461538461538464	0.2777777777777778	0.3225806451612903	0.652560763888889
orig	Original	AdaBoost	grid_best_fold6	0.69	0.5925925925925926	0.4444444444444444	0.5079365079365079	0.7504340277777778
orig	Original	AdaBoost	grid_best_fold7	0.51	0.3333333333333333	0.3611111111111111	0.3466666666666667	0.5998263888888888
orig	Original	AdaBoost	grid_best_fold8	0.61	0.4594594594594595	0.4722222222222222	0.4657534246575342	0.7120225694444444
orig	Original	AdaBoost	grid_best_fold9	0.7	0.59375	0.5277777777777778	0.5588235294117647	0.779296875
orig	Original	AdaBoost	grid_best_fold10	0.65	0.5142857142857142	0.5	0.5070422535211268	0.6976996527777777
orig	Original	GradientBoosting	grid_best_fold1	0.61	0.4411764705882353	0.42857142857142855	0.43478260869565216	0.6685714285714286
orig	Original	GradientBoosting	grid_best_fold2	0.64	0.4864864864864865	0.5142857142857142	0.5	0.6971428571428572
orig	Original	GradientBoosting	grid_best_fold3	0.73	0.6285714285714286	0.6111111111111112	0.6197183098591549	0.8023003472222222
orig	Original	GradientBoosting	grid_best_fold4	0.69	0.5862068965517241	0.4722222222222222	0.5230769230769231	0.779296875
orig	Original	GradientBoosting	grid_best_fold5	0.61	0.42857142857142855	0.25	0.3157894736842105	0.7322048611111112
orig	Original	GradientBoosting	grid_best_fold6	0.63	0.48	0.3333333333333333	0.39344262295081966	0.7486979166666667
orig	Original	GradientBoosting	grid_best_fold7	0.59	0.4358974358974359	0.4722222222222222	0.4533333333333333	0.65234375
orig	Original	GradientBoosting	grid_best_fold8	0.63	0.4857142857142857	0.4722222222222222	0.4788732394366197	0.6753472222222222
orig	Original	GradientBoosting	grid_best_fold9	0.67	0.5384615384615384	0.5833333333333334	0.56	0.78125
orig	Original	GradientBoosting	grid_best_fold10	0.63	0.4883720930232558	0.5833333333333334	0.5316455696202531	0.7078993055555556
orig	Original	ExtraTrees	grid_best_fold1	0.63	0.475	0.5428571428571428	0.5066666666666667	0.6481318681318682
orig	Original	ExtraTrees	grid_best_fold2	0.63	0.47368421052631576	0.5142857142857142	0.4931506849315068	0.6714285714285715
orig	Original	ExtraTrees	grid_best_fold3	0.72	0.6333333333333333	0.5277777777777778	0.5757575757575758	0.8235677083333334
orig	Original	ExtraTrees	grid_best_fold4	0.68	0.5588235294117647	0.5277777777777778	0.5428571428571428	0.7378472222222222
orig	Original	ExtraTrees	grid_best_fold5	0.69	0.5757575757575758	0.5277777777777778	0.5507246376811594	0.763671875
orig	Original	ExtraTrees	grid_best_fold6	0.66	0.5357142857142857	0.4166666666666667	0.46875	0.7465277777777778
orig	Original	ExtraTrees	grid_best_fold7	0.64	0.5	0.4722222222222222	0.4857142857142857	0.7048611111111112
orig	Original	ExtraTrees	grid_best_fold8	0.7	0.5681818181818182	0.6944444444444444	0.625	0.7756076388888888
orig	Original	ExtraTrees	grid_best_fold9	0.7	0.5681818181818182	0.6944444444444444	0.625	0.7552083333333334
orig	Original	ExtraTrees	grid_best_fold10	0.68	0.55	0.6111111111111112	0.5789473684210527	0.7471788194444444
orig	Original	GaussianNB	grid_best_fold1	0.55	0.4375	1.0	0.6086956521739131	0.6725274725274726
orig	Original	GaussianNB	grid_best_fold2	0.56	0.44155844155844154	0.9714285714285714	0.6071428571428571	0.6114285714285714
orig	Original	GaussianNB	grid_best_fold3	0.63	0.4927536231884058	0.9444444444444444	0.6476190476190476	0.69140625
orig	Original	GaussianNB	grid_best_fold4	0.64	0.5	1.0	0.6666666666666666	0.6892361111111112
orig	Original	GaussianNB	grid_best_fold5	0.7	0.5454545454545454	1.0	0.7058823529411765	0.7634548611111112
orig	Original	GaussianNB	grid_best_fold6	0.7	0.5483870967741935	0.9444444444444444	0.6938775510204082	0.8211805555555556
orig	Original	GaussianNB	grid_best_fold7	0.62	0.4864864864864865	1.0	0.6545454545454545	0.7356770833333334
orig	Original	GaussianNB	grid_best_fold8	0.57	0.4533333333333333	0.9444444444444444	0.6126126126126126	0.6508246527777778
orig	Original	GaussianNB	grid_best_fold9	0.62	0.4852941176470588	0.9166666666666666	0.6346153846153846	0.6979166666666666
orig	Original	GaussianNB	grid_best_fold10	0.61	0.4794520547945205	0.9722222222222222	0.6422018348623854	0.6901041666666667
orig	Original	HistGradientBoosting	grid_best_fold1	0.59	0.4166666666666667	0.42857142857142855	0.4225352112676056	0.6441758241758242
orig	Original	HistGradientBoosting	grid_best_fold2	0.59	0.40625	0.37142857142857144	0.3880597014925373	0.6294505494505493
orig	Original	HistGradientBoosting	grid_best_fold3	0.72	0.6111111111111112	0.6111111111111112	0.6111111111111112	0.8146701388888888
orig	Original	HistGradientBoosting	grid_best_fold4	0.67	0.5483870967741935	0.4722222222222222	0.5074626865671642	0.7230902777777778
orig	Original	HistGradientBoosting	grid_best_fold5	0.65	0.52	0.3611111111111111	0.4262295081967213	0.7493489583333334
orig	Original	HistGradientBoosting	grid_best_fold6	0.69	0.5862068965517241	0.4722222222222222	0.5230769230769231	0.7868923611111112
orig	Original	HistGradientBoosting	grid_best_fold7	0.6	0.4523809523809524	0.5277777777777778	0.48717948717948717	0.6649305555555555
orig	Original	HistGradientBoosting	grid_best_fold8	0.68	0.5526315789473685	0.5833333333333334	0.5675675675675675	0.7296006944444444
orig	Original	HistGradientBoosting	grid_best_fold9	0.64	0.5	0.5833333333333334	0.5384615384615384	0.7317708333333333
orig	Original	HistGradientBoosting	grid_best_fold10	0.67	0.5365853658536586	0.6111111111111112	0.5714285714285714	0.7230902777777778
