feat_mode	scenario	model	variant	accuracy	precision	recall	f1	auc
orig_stats3	Original	GradientBoosting	grid_best_fold9	0.67	0.5483870967741935	0.4722222222222222	0.5074626865671642	0.6957465277777778
orig_stats3	Original	GradientBoosting	grid_best_fold10	0.66	0.5263157894736842	0.5555555555555556	0.5405405405405406	0.70703125
orig_stats3	Original	ExtraTrees	grid_best_fold1	0.61	0.45454545454545453	0.5714285714285714	0.5063291139240507	0.6428571428571428
orig_stats3	Original	ExtraTrees	grid_best_fold2	0.65	0.5	0.4857142857142857	0.4927536231884058	0.6707692307692308
orig_stats3	Original	ExtraTrees	grid_best_fold3	0.65	0.5151515151515151	0.4722222222222222	0.4927536231884058	0.7651909722222222
orig_stats3	Original	ExtraTrees	grid_best_fold4	0.55	0.36363636363636365	0.3333333333333333	0.34782608695652173	0.6990017361111112
orig_stats3	Original	ExtraTrees	grid_best_fold5	0.68	0.5555555555555556	0.5555555555555556	0.5555555555555556	0.7526041666666667
orig_stats3	Original	ExtraTrees	grid_best_fold6	0.65	0.5185185185185185	0.3888888888888889	0.4444444444444444	0.759765625
orig_stats3	Original	ExtraTrees	grid_best_fold7	0.65	0.5142857142857142	0.5	0.5070422535211268	0.7267795138888888
orig_stats3	Original	ExtraTrees	grid_best_fold8	0.72	0.6	0.6666666666666666	0.631578947368421	0.7682291666666666
orig_stats3	Original	ExtraTrees	grid_best_fold9	0.69	0.5757575757575758	0.5277777777777778	0.5507246376811594	0.7513020833333334
orig_stats3	Original	ExtraTrees	grid_best_fold10	0.66	0.525	0.5833333333333334	0.5526315789473685	0.7330729166666666
orig_stats3	Original	GaussianNB	grid_best_fold1	0.55	0.4375	1.0	0.6086956521739131	0.6538461538461539
orig_stats3	Original	GaussianNB	grid_best_fold2	0.55	0.4375	1.0	0.6086956521739131	0.6518681318681319
orig_stats3	Original	GaussianNB	grid_best_fold3	0.64	0.5	1.0	0.6666666666666666	0.71875
orig_stats3	Original	GaussianNB	grid_best_fold4	0.64	0.5	1.0	0.6666666666666666	0.71875
orig_stats3	Original	GaussianNB	grid_best_fold5	0.67	0.5217391304347826	1.0	0.6857142857142857	0.7421875
orig_stats3	Original	GaussianNB	grid_best_fold6	0.71	0.5538461538461539	1.0	0.7128712871287128	0.78125
orig_stats3	Original	GaussianNB	grid_best_fold7	0.61	0.48	1.0	0.6486486486486487	0.6953125
orig_stats3	Original	GaussianNB	grid_best_fold8	0.57	0.4533333333333333	0.9444444444444444	0.6126126126126126	0.6506076388888888
orig_stats3	Original	GaussianNB	grid_best_fold9	0.63	0.4931506849315068	1.0	0.6605504587155964	0.7105034722222222
orig_stats3	Original	GaussianNB	grid_best_fold10	0.6	0.47297297297297297	0.9722222222222222	0.6363636363636364	0.6812065972222222
orig_stats3	Original	HistGradientBoosting	grid_best_fold1	0.61	0.4523809523809524	0.5428571428571428	0.4935064935064935	0.6619780219780219
orig_stats3	Original	HistGradientBoosting	grid_best_fold2	0.62	0.45714285714285713	0.45714285714285713	0.45714285714285713	0.665054945054945
orig_stats3	Original	HistGradientBoosting	grid_best_fold3	0.69	0.5714285714285714	0.5555555555555556	0.5633802816901409	0.7738715277777778
orig_stats3	Original	HistGradientBoosting	grid_best_fold4	0.62	0.4642857142857143	0.3611111111111111	0.40625	0.7135416666666666
orig_stats3	Original	HistGradientBoosting	grid_best_fold5	0.65	0.5135135135135135	0.5277777777777778	0.5205479452054794	0.7335069444444444
orig_stats3	Original	HistGradientBoosting	grid_best_fold6	0.71	0.6521739130434783	0.4166666666666667	0.5084745762711864	0.8181423611111112
orig_stats3	Original	HistGradientBoosting	grid_best_fold7	0.65	0.5161290322580645	0.4444444444444444	0.47761194029850745	0.7139756944444444
orig_stats3	Original	HistGradientBoosting	grid_best_fold8	0.64	0.5	0.6388888888888888	0.5609756097560976	0.7348090277777778
orig_stats3	Original	HistGradientBoosting	grid_best_fold9	0.65	0.5161290322580645	0.4444444444444444	0.47761194029850745	0.7278645833333333
orig_stats3	Original	HistGradientBoosting	grid_best_fold10	0.65	0.5128205128205128	0.5555555555555556	0.5333333333333333	0.7131076388888888
