feat_mode	scenario	model	variant	accuracy	precision	recall	f1	auc
orig_stats2	Original	DT	grid_best_fold1	0.68	0.5428571428571428	0.5428571428571428	0.5428571428571428	0.672967032967033
orig_stats2	Original	DT	grid_best_fold2	0.52	0.41333333333333333	0.8857142857142857	0.5636363636363636	0.6083516483516483
orig_stats2	Original	DT	grid_best_fold3	0.69	0.6	0.4166666666666667	0.4918032786885246	0.6223958333333334
orig_stats2	Original	DT	grid_best_fold4	0.63	0.4838709677419355	0.4166666666666667	0.44776119402985076	0.5798611111111112
orig_stats2	Original	DT	grid_best_fold5	0.64	0.5	0.4722222222222222	0.4857142857142857	0.603298611111111
orig_stats2	Original	DT	grid_best_fold6	0.68	0.5769230769230769	0.4166666666666667	0.4838709677419355	0.6223958333333334
orig_stats2	Original	DT	grid_best_fold7	0.6	0.4444444444444444	0.4444444444444444	0.4444444444444444	0.5659722222222222
orig_stats2	Original	DT	grid_best_fold8	0.7	0.575	0.6388888888888888	0.6052631578947368	0.7582465277777778
orig_stats2	Original	DT	grid_best_fold9	0.69	0.5714285714285714	0.5555555555555556	0.5633802816901409	0.6605902777777778
orig_stats2	Original	DT	grid_best_fold10	0.6	0.3888888888888889	0.19444444444444445	0.25925925925925924	0.6733940972222222
orig_stats2	Original	RF	grid_best_fold1	0.62	0.4634146341463415	0.5428571428571428	0.5	0.6694505494505495
orig_stats2	Original	RF	grid_best_fold2	0.66	0.5142857142857142	0.5142857142857142	0.5142857142857142	0.6887912087912087
orig_stats2	Original	RF	grid_best_fold3	0.74	0.6785714285714286	0.5277777777777778	0.59375	0.8138020833333333
orig_stats2	Original	RF	grid_best_fold4	0.68	0.5833333333333334	0.3888888888888889	0.4666666666666667	0.7552083333333334
orig_stats2	Original	RF	grid_best_fold5	0.67	0.5483870967741935	0.4722222222222222	0.5074626865671642	0.7471788194444444
orig_stats2	Original	RF	grid_best_fold6	0.62	0.4642857142857143	0.3611111111111111	0.40625	0.7348090277777778
orig_stats2	Original	RF	grid_best_fold7	0.61	0.45454545454545453	0.4166666666666667	0.43478260869565216	0.6575520833333334
orig_stats2	Original	RF	grid_best_fold8	0.68	0.5454545454545454	0.6666666666666666	0.6	0.7534722222222222
orig_stats2	Original	RF	grid_best_fold9	0.72	0.5952380952380952	0.6944444444444444	0.6410256410256411	0.7771267361111112
orig_stats2	Original	RF	grid_best_fold10	0.63	0.4883720930232558	0.5833333333333334	0.5316455696202531	0.6853298611111112
orig_stats2	Original	KNN	grid_best_fold1	0.63	0.475	0.5428571428571428	0.5066666666666667	0.6098901098901099
orig_stats2	Original	KNN	grid_best_fold2	0.65	0.5	0.45714285714285713	0.47761194029850745	0.6054945054945055
orig_stats2	Original	KNN	grid_best_fold3	0.7	0.5882352941176471	0.5555555555555556	0.5714285714285714	0.7671440972222222
orig_stats2	Original	KNN	grid_best_fold4	0.62	0.45454545454545453	0.2777777777777778	0.3448275862068966	0.673828125
orig_stats2	Original	KNN	grid_best_fold5	0.63	0.4864864864864865	0.5	0.4931506849315068	0.6829427083333334
orig_stats2	Original	KNN	grid_best_fold6	0.62	0.4642857142857143	0.3611111111111111	0.40625	0.5633680555555556
orig_stats2	Original	KNN	grid_best_fold7	0.63	0.4878048780487805	0.5555555555555556	0.5194805194805194	0.6137152777777778
orig_stats2	Original	KNN	grid_best_fold8	0.63	0.4878048780487805	0.5555555555555556	0.5194805194805194	0.6137152777777778
